yy,mm,dd,site,ph,do,bod,cod,ss,tn,tp,toc,t.coli,cd,cn,pb,cr6+,as,hg,chla,f.coli,abs,sb
2009,12,23,잠실,8,15.2,1,3.6,3,2.424,0.018,,9200,0,0,0,0,0,0,3.8,150,0,
2009,12,24,구의,8.3,14.9,1.5,3.5,4.7,2.311,0.037,2.7,,,,,,,,,,,
2009,12,24,노량진,7.6,14.3,3.6,5,4.5,5.734,0.414,3.3,23000,,,,,,,16.5,2750,,
2009,12,24,안양천4,7.6,9.8,8,10.6,9,17.03,0.615,8.7,,,,,,,,,,,
2009,12,24,중랑천1A,7.1,12.3,2.8,7.7,4.8,10.255,0.355,5.5,,,,,,,,,,,
2009,12,30,가양,8.3,14.3,2.9,5.8,6.4,5.017,0.331,,5700,,,,,,,26.2,61,,
2009,1,21,뚝도,7.8,15.6,4.5,4.8,8,4.16,0.076,,7600,,,,,,,50.3,310,,
2009,2,18,뚝도,8.3,14.6,2.9,5.1,9.8,2.88,0.038,,18000,,,,,,,43.9,280,,
2009,3,18,뚝도,8.6,12.9,5,5.9,9.4,3.167,0.107,,62000,0,0,0,0,0,0,60.5,490,0,
2009,4,15,뚝도,8,9.8,7.2,8,11.2,7.594,0.298,,80000,,,,,,,29.6,530,,
2009,5,20,뚝도,7.8,9,1.5,3.8,5,2.253,0.083,,76000,,,,,,,5.2,950,,
2009,6,17,뚝도,8,10.5,4.4,5.8,11,3.366,0.238,,460000,0,0,0,0,0,0,34.4,9000,0,
2009,7,22,뚝도,8.4,9.7,0.4,3.1,35.3,2.059,0.072,,21000,,,,,,,2.3,200,,
2009,8,26,뚝도,7.8,8.8,1.7,4.3,11.4,2.066,0.39,,54000,,,,,,,2.1,990,,
2009,9,23,뚝도,7.6,5.8,3.4,6.6,10,6.137,0.244,,150000,0,0,0,0,0,0,17.2,7100,0,
2009,10,21,뚝도,7.9,9.5,3.4,4.8,18.5,3.381,0.16,,120000,,,,,,,46.7,2600,,
2009,11,18,뚝도,8.1,12.9,3.5,6.3,8,6.796,0.25,,37000,,,,,,,20.4,430,,
2009,12,23,뚝도,7.8,12.8,2.8,4.4,4.9,3.619,0.093,,18000,0,0,0,0,0,0,9.2,830,0,
2010,1,11,노량진,7.9,13.2,2.7,5.2,2.9,6.093,0.284,1.7,8545,,,,,,,6,610,,
2010,1,18,안양천5,8,13,8.7,9.7,9.8,17.828,0.708,,50000,,,,,,,26.4,1300,,
2010,1,20,노량진,7.6,12.2,3.9,5.4,3.1,6.59,0.403,1.5,6800,,,,,,,8.9,630,,
2010,1,20,탄천5,7.2,8.7,16.8,16.1,37,15.346,1.42,,570000,,,,,,,27.2,16000,,
2010,1,26,고덕천,7.6,12.6,0.2,1.4,2,9.216,0.048,,680,,,,,,,1.1,130,,
2010,1,26,보광,8,17.8,3.5,3.7,3.3,4.15,0.148,,7000,,,,,,,11.8,900,,
2010,1,26,성내천,7.6,11,1.8,4,2.4,5.856,0.379,,8600,,,,,,,0.8,700,,
2010,1,26,성북천,7.8,12,0.2,2.7,2.8,2.232,0.043,,42,,,,,,,0.9,3,,
2010,1,26,성북천,7.8,12,0.2,2.7,2.8,2.232,0.043,,42,,,,,,,0.9,3,,
2010,1,26,암사,7.8,11.5,1.2,3.2,2.2,2.251,0.037,,2300,,,,,,,12,120,,
2010,1,26,양재천,7.6,11.5,1.7,5.6,3.6,6.096,0.278,,70000,,,,,,,0,3700,,
2010,1,26,영등포,8.2,15.6,2.5,5.1,4.6,4.803,0.196,2.5,2800,,,,,,,19.2,50,,
2010,1,26,우이천,7.7,12.3,0.9,2.9,4.4,5.728,0.048,,1000,,,,,,,0,300,,
2010,1,26,잠실,7.8,11.8,1.5,3.3,2.3,2.333,0.045,,5800,,,,,,,13.3,100,,
2010,1,26,중랑천2,7.7,11.2,4.7,6.8,6,8.208,0.304,,17000,,,,,,,0.7,2300,,
2010,1,26,중랑천3,7.7,11.7,2.4,5.8,16,6.792,0.272,,7300,,,,,,,3.2,900,,
2010,1,26,중랑천4,7.6,11,11.8,10.2,12.8,17.064,1.428,,110000,,,,,,,2.1,14000,,
2010,1,26,청계천1,8,12.3,0.8,2.4,2.4,2.726,0.048,,340,,,,,,,2.3,70,,
2010,1,26,청계천2,8.1,12.1,0.1,2.6,2.8,2.506,0.024,,820,,,,,,,2.8,160,,
2010,1,26,청계천3,8,12.1,0.3,2.2,2,2.558,0.034,,990,,,,,,,1.1,88,,
2010,1,26,홍제천,7.8,11.7,3.2,5.3,6,16.368,0.187,,4400,,,,,,,3.3,1600,,
2010,1,28,구의,8.1,14.5,1.1,3.9,2.5,2.435,0.022,1.9,720,,,,,,,8.2,45,,
2010,1,28,노량진,7.6,13,2.4,4.8,3.4,4.632,0.182,2.6,5500,0,0,0,0,0,0,9.3,348,0,
2010,1,28,안양천4,7.5,9.2,8.4,11.4,9.7,20.83,1.735,8.8,18364,,,,,,,3.4,2017,,
2010,1,28,중랑천1A,7.2,11.1,5.2,9,6.4,10.95,0.255,6.1,,,,,,,,,,,
2010,2,3,가양,8.4,16.2,4,7.4,15.6,5.816,0.312,,30000,,,,,,,58.7,770,,
2010,2,3,구의,8.1,14.2,1.2,5,4.6,2.752,0.046,2.2,,,,,,,,,,,
2010,2,3,노량진,7.6,13.2,5.7,6.4,11.6,8.386,0.35,4.2,2750,,,,,,,27.7,40,,
2010,2,3,안양천4,7.6,11.5,5.2,11.3,12.2,21.54,0.74,9.2,,,,,,,,,,,
2010,2,3,중랑천1A,7.3,11.6,5.2,8.6,6.6,12.13,0.335,6.9,,,,,,,,,,,
2010,2,10,가양,8.1,13.6,2.9,7.9,8.4,6.461,0.345,,2000,,,,,,,60.6,19,,
2010,2,11,구의,8,14.2,2.3,5.1,6.6,3.273,0.063,3.7,55000,,,,,,,23.6,1837,,
2010,2,11,노량진,7.3,12,5,7.1,6.2,7.646,0.422,6.7,56000,0,0,0,0,0,0,19.2,2200,0,
2010,2,11,안양천4,7.7,11,9.2,11.4,16.8,13.92,0.35,9.9,42500,,,,,,,15,2100,,
2010,2,11,중랑천1A,7.2,11.3,6.1,9,9.4,13.295,0.4,8.5,,,,,,,,,,,
2010,2,17,가양,7.8,13.6,4.5,7.2,9.8,4.9,0.219,3.4,13000,0,,0,0,0,0,76.5,34,,
2010,2,17,보광,8.2,13.9,5.5,6.6,8.7,4.115,0.174,,9000,,,,,,,56.8,130,,
2010,2,17,암사,8.1,16.6,2.2,4,4.5,2.711,0.048,,3100,,,,,,,32.1,69,,
2010,2,17,영등포,7.9,14.6,4.5,7.2,9.2,4.48,0.222,3.3,11000,,,,,,,71,12,,
2010,2,17,잠실,8.3,15.4,2.8,4.7,5.1,2.565,0.053,,12000,,,,,,,41.9,68,,
2010,2,17,탄천5,7.3,8.2,20.6,12.9,20.2,18.19,1.16,,84000,,,,,,,4.9,1700,,
2010,2,18,고덕천,8.1,10.8,3,1.8,6.8,8.88,0.038,,2000,,,,,,,0.9,390,,
2010,2,18,구의,8.6,17,2.2,5,4.8,2.748,0.036,3,,,,,,,,,,,
2010,2,18,노량진,8,15.7,4.8,6.8,9.8,5.468,0.202,4.5,4800,,,,,,,68,300,,
2010,2,18,목감천,8.3,11.8,7.6,7.6,39.6,7.488,0.608,,53000,,,,,,,0.8,11000,,
2010,2,18,성내천,7.9,11.5,2.7,4.9,7.6,4.76,0.312,,47000,,,,,,,7.2,2800,,
2010,2,18,안양천4,7.6,10.8,7.3,12.3,12.2,22.05,0.66,8.8,,,,,,,,,,,
2010,2,18,양재천,8.4,11.9,1.5,5.7,12,7.176,0.36,,27000,,,,,,,3.4,3900,,
2010,2,18,우이천,7.9,11.6,1.8,1.7,6,4.544,0.043,,130,,,,,,,0,20,,
2010,2,18,중랑천1A,7.4,12.9,4.5,9,6.4,13.87,0.44,7,,,,,,,,,,,
2010,2,18,중랑천2,7.9,10.8,4.3,6.9,11.6,10.344,0.48,,4000,,,,,,,0.8,2000,,
2010,2,18,중랑천3,7.9,12.1,2.6,6,12,9.936,0.312,,400,,,,,,,5,40,,
2010,2,18,중랑천4,7.8,11,17.6,10,12.8,20.808,1.836,,360000,,,,,,,1.8,27000,,
2010,2,18,청계천1,8.4,12.2,0.3,2.3,2.4,2.093,0.024,,860,,,,,,,3.8,65,,
2010,2,18,청계천2,8.4,12.7,1,2.3,2.4,2.155,0.019,,550,,,,,,,5.9,38,,
2010,2,18,청계천3,7.8,11.2,0.6,2.2,8.4,2.294,0.034,,80,,,,,,,1.1,4,,
2010,2,18,홍제천,7.8,12.4,4.4,5.5,6.4,15,0.13,,28000,,,,,,,7.7,2500,,
2010,2,22,안양천5,7.6,11.4,9.9,9.7,2.7,18.448,0.569,,43000,,,,,,,36.9,360,,
2010,2,24,가양,8,14.7,9.2,7.9,21.5,5.624,0.223,,3000,,0,,,,,120,25,0.1,
2010,2,24,구의,8.3,17,2.7,6.2,9.4,2.805,0.053,3.3,,,,,,,,,,,
2010,2,24,노량진,8,17.2,5.4,7.8,11.4,5.956,0.184,4.4,27500,,,,,,,64.8,650,,
2010,2,24,안양천4,7.7,10.6,9.6,11.6,12.8,21.8,0.86,8.2,,,,,,,,,,,
2010,2,24,중랑천1A,7.4,12.8,7.7,11.1,9.8,13.305,0.415,6.5,,,,,,,,,,,
2010,3,3,가양,7.7,13.7,5.2,7,21.2,5.816,0.162,,12000,,,,,,,58.1,190,,
2010,3,5,구의,8.1,13,2,4.7,8.4,2.53,0.026,2.7,,,,,,,,,,,
2010,3,5,노량진,7.9,13.1,5.6,6.2,14.6,4.028,0.174,3.9,23000,,,,,,,34.4,780,,
2010,3,5,안양천4,7.4,7.7,6.6,9.9,14.4,16.13,0.65,6.9,,,,,,,,,,,
2010,3,5,중랑천1A,7.2,10.1,8.1,10.6,13,11.03,0.275,6.5,,,,,,,,,,,
2010,3,11,가양,7.8,12.1,4.7,6.9,15.8,3.973,0.133,,9000,,,,,,,68,71,,
2010,3,11,구의,8.5,14,2.2,5.1,7.6,2.528,0.029,2.8,2700,0,0,0,0,0,0,30.4,250,0,
2010,3,11,노량진,7.8,13.7,4.9,6.9,11,4.89,0.15,4.5,95500,0,0,0,0,0,0,29.6,8650,0,
2010,3,11,안양천4,7.5,9,4.6,9.3,10.6,16.43,0.44,7.3,26500,0,0,0,0,0,0,5.1,540,0.1,
2010,3,11,중랑천1A,7.3,11.4,5.2,11.6,9.8,10.855,0.275,6.2,,,,,,,,,,,
2010,3,11,탄천5,7.3,9.6,12,12.9,8.5,12.918,0.604,,63000,0,0,0,0,0,0,3.5,2000,0,
2010,3,18,가양,7.9,13,4.5,6.3,14.6,3.638,0.134,2.8,74000,0,0,0,0,0,0,37.2,450,0,
2010,3,18,도림천,8.5,11.5,3,3.4,17.6,2.784,0.235,,33000,0,0,0,0,0,0,0.3,4800,0,0
2010,3,18,목감천,7.8,11.2,14.8,7.6,27.2,5.616,0.586,,170000,0,0,0,0,0,0,3.3,14000,0,0
2010,3,18,보광,8.1,13.3,2.7,5,9.1,2.573,0.067,,11000,0,0,0,0,0,0,28.3,240,0,
2010,3,18,성내천,7.9,10.4,2.7,5,8.4,3.264,0.173,,1100,0,0,0,0,0,0,1.3,100,0,0
2010,3,18,성북천,8.1,11.8,0.3,2.6,6.8,2.016,0.024,,5300,0,0,0,0,0,0,0,330,0,0
2010,3,18,암사,8.2,13.7,1.6,4.1,6.3,2.113,0.036,,210,0,0,0,0,0,0,20.5,4,0,
2010,3,18,영등포,8,13.3,4.5,6.1,9.1,3.366,0.131,2.8,13000,0,0,0,0,0,0,34,290,0,
2010,3,18,잠실,8,14,1.7,4.4,6.9,2.422,0.045,,4800,0,0,0,0,0,0,22.1,170,0,
2010,3,18,정릉천,7.9,12,1.4,3.2,28.4,4.856,0.144,,120000,0,0,0,0,0,0,0,3100,0,0
2010,3,18,청계천1,8.4,12.1,0.3,2.5,3.6,2.146,0.01,,21,0,0,0,0,0,0,0,3,0,0
2010,3,18,청계천2,8.1,12.3,0.2,2.9,5.2,2.16,0.038,,3400,0,0,0,0,0,0,0,48,0,0
2010,3,18,청계천3,8,11.9,0.3,2.6,3.2,2.861,0.024,,1800,0,0,0,0,0,0,0,32,0,0
2010,3,18,홍제천,8,11.8,4.4,4.3,3.6,11.184,0.067,,7200,0,0,0,0,0,0,2,200,0,0
2010,3,19,고덕천,7.8,11.8,0.3,1.7,3.6,12.84,0.048,,1400,0,0,0,0,0,0,0,430,0,0
2010,3,19,구의,8.6,14.4,2.8,5.4,10.4,3.163,0.029,2.5,,,,,,,,,,,
2010,3,19,노량진,8.1,15.4,4.1,5.4,11.8,3.576,0.076,3.2,25500,,,,,,,31.6,457,,
2010,3,19,안양천4,7.5,8.5,5.4,10.8,21.5,15.6,0.59,7.1,,,,,,,,,,,
2010,3,19,양재천,8,12.6,2.6,5.8,16.8,4.248,0.182,,34000,0,0,0,0,0,0,0.6,800,0,0
2010,3,19,우이천,8,12.3,1.6,3.8,57.6,3.18,0.158,,14000,0,0,0,0,0,0,0.2,800,0,0
2010,3,19,중랑천1A,7.4,13,4.2,8.7,8.6,8.85,0.205,4.9,,,,,,,,,,,
2010,3,19,중랑천2,7.7,11.3,4.3,6.2,12,5.64,0.211,,18000,0,0,0,0,0,0,1.3,1200,0,0
2010,3,19,중랑천3,7.7,11.4,4.3,6.1,9.2,5.568,0.168,,53000,0,0,0,0,0,0,0,400,0,0
2010,3,19,중랑천4,7.8,10.1,22.9,10.5,9.6,13.728,1.138,,180000,0,0,0,0,0,0,3.5,12000,0,0
2010,3,22,안양천5,7.5,10.8,13,9.6,20,13.866,0.694,,6400,0,0,0,0,0,0,8.6,720,0,
2010,3,25,가양,7.8,12.8,5.5,4.6,17.2,3.839,0.162,,58000,,,,,,,38.5,640,,
2010,3,26,구의,8.4,13.6,2,4.8,8.8,2.473,0.025,2.4,,,,,,,,,,,
2010,3,26,노량진,8,13.8,3.3,5.6,7.4,3.962,0.112,3.3,28000,,,,,,,26.1,600,,
2010,3,26,안양천4,7.3,9.9,4.4,10.1,13,12.19,0.54,6.2,,,,,,,,,,,
2010,3,26,중랑천1A,7.4,11.9,5.6,11.4,10.2,10.7,0.3,6.6,,,,,,,,,,,
2010,3,31,가양,7.9,12.9,5,6.2,20.3,3.879,0.27,,5600,,,,,,,65.7,260,,
2010,3,31,구의,8.4,13.9,1.5,3.5,5.6,2.176,0.027,1.9,,,,,,,,,,,
2010,3,31,노량진,8,13.9,3.7,4.3,10,4.174,0.116,3.2,10136,,,,,,,29.3,127,,
2010,3,31,안양천4,7.4,9.8,14.8,11.5,18,13.295,0.96,7,,,,,,,,,,,
2010,3,31,중랑천1A,7.3,9.7,7.2,16,36,12.625,0.725,12.6,,,,,,,,,,,
2010,4,7,가양,7.5,13.6,3.3,5.1,11,5.816,0.147,,6700,,,,,,,34.7,16,,
2010,4,7,탄천5,7.3,10.2,12.5,10.9,8.3,17.188,0.604,,120000,,,,,,,6,1800,,
2010,4,8,구의,8.3,13.7,1.8,3.7,6,2.171,0.019,2.4,,,,,,,,,,,
2010,4,8,노량진,7.9,13.8,3.6,5.5,6.6,4.34,0.1,3.4,13318,,,,,,,18.3,123,,
2010,4,8,안양천4,7.5,11,6.3,12.4,10,15.35,0.86,7.3,,,,,,,,,,,
2010,4,8,중랑천1A,7.5,13.2,4.8,12.2,11.6,8.685,0.415,6.5,,,,,,,,,,,
2010,4,9,도림천,8.1,9.5,2.7,9.9,61,8.256,1.037,,320000,,,,,,,0.8,23000,,
2010,4,9,목감천,8.7,12.5,1.6,8.4,23,6.528,0.384,,910000,,,,,,,1.5,8100,,
2010,4,9,청계천1,8.4,10.7,0.1,2,2.4,1.987,0.014,,6,,,,,,,0.9,0,,
2010,4,9,청계천2,8.4,10.5,0.2,2.1,3.6,1.982,0.048,,810,,,,,,,0,11,,
2010,4,9,홍제천,8.3,12,9.7,7.1,16,11.064,0.11,,41000,,,,,,,0.8,2100,,
2010,4,12,고덕천,8.7,11,0.3,2.5,1.2,12.24,0.053,,12000,,,,,,,0,20,,
2010,4,12,성내천,7.8,9.8,2.1,6,6.4,4.024,0.427,,60000,,,,,,,11.2,4100,,
2010,4,12,성북천,8.1,10.2,0.5,2.2,5.2,2.104,0.024,,3000,,,,,,,0.6,160,,
2010,4,12,양재천,8,10.6,2.8,6.2,9.6,4.944,0.192,,50000,,,,,,,4.8,8000,,
2010,4,12,우이천,9.2,11.9,0.3,3.3,13.6,4.284,0.101,,9100,,,,,,,4.8,900,,
2010,4,12,정릉천,8.1,10.8,1.9,5.3,6.8,7.2,0.23,,240000,,,,,,,0,4400,,
2010,4,12,중랑천2,8.1,10.4,3.6,8.1,9.2,6.096,0.48,,430000,,,,,,,4.9,40000,,
2010,4,12,중랑천3,8.3,10.4,1.8,7.4,8.8,5.064,0.269,,130000,,,,,,,14.8,2100,,
2010,4,12,중랑천4,7.7,10.3,16.1,11.4,16,16.416,1.109,,260000,,,,,,,7.7,23000,,
2010,4,12,청계천3,8.2,11.1,1.2,3.4,9.2,2.294,0.086,,4700,,,,,,,0,26,,
2010,4,14,가양,8.7,12.6,3.7,6.6,14.3,4.084,0.196,,5200,,,,,,,75.8,80,,
2010,4,16,구의,8.4,13.6,1.8,3.9,6.8,2.072,0.018,2.1,477,,,,,,,16.8,140,,
2010,4,16,노량진,8.2,15.2,4.2,5.7,8,3.99,0.086,3,8409,0,0,0,0,0,0,29.6,200,0,
2010,4,16,안양천4,7.5,8.8,5.2,12.3,39.3,14.47,0.76,7.7,36000,,,,,,,11.8,1080,,
2010,4,16,중랑천1A,7.5,12.6,4.6,8.6,12.6,8.39,0.36,6.3,,,,,,,,,,,
2010,4,21,가양,8.2,10.8,3.2,5.1,8.9,3.4,0.076,2,18000,0,0,0,0,0,0,30.6,58,0,
2010,4,21,보광,8.2,11.1,2.8,4.4,7.1,2.999,0.052,,24000,,,,,,,17.2,220,,
2010,4,21,암사,8.2,12.5,1.5,3.4,6.8,2.351,0.02,,330,,,,,,,12.5,6,,
2010,4,21,영등포,8.1,11,3.2,5,7.3,3.801,0.08,2.1,18000,,,,,,,25.6,150,,
2010,4,21,잠실,8.3,12.3,1.7,3.8,5.6,2.845,0.029,,2900,,,,,,,17.5,16,,
2010,4,22,구의,8.4,12,1.4,3.4,5,2.001,0.015,1.9,,,,,,,,,,,
2010,4,22,노량진,8.1,12,4.8,6.7,6.6,4.034,0.092,4.1,10182,,,,,,,29,173,,
2010,4,22,안양천4,7.5,6.9,18.8,10,41.7,15.46,0.92,8.1,,,,,,,,,,,
2010,4,22,중랑천1A,7.3,9.9,9.4,10.7,16.8,8.015,0.4,6.6,,,,,,,,,,,
2010,4,26,안양천5,7.5,14.4,13.2,7.5,19.6,10.989,0.565,,67000,,,,,,,18.3,1500,,
2010,4,28,가양,7.8,13.3,4.2,5.3,24.8,4.427,0.168,,21000,,,,,,,50,580,,
2010,4,28,구의,8.2,11.4,2,5,10,1.99,0.021,2.1,,,,,,,,,,,
2010,4,28,노량진,7.7,10.2,7,6.1,9.8,4.316,0.184,3.7,215000,,,,,,,22.7,150000,,
2010,4,28,안양천4,7.4,7.5,12.7,12.1,40.4,9.825,0.47,7.1,,,,,,,,,,,
2010,4,28,중랑천1A,7.3,10.9,4.9,6.8,12.2,7.465,0.27,5.1,,,,,,,,,,,
2010,5,3,가양,7.5,10.7,2.7,4.9,29.2,3.231,0.155,,14000,,,,,,,48.4,170,,
2010,5,6,구의,8.9,12.7,2.7,4.4,8,1.797,0.02,2.5,,,,,,,,,,,
2010,5,6,노량진,8.2,12.8,4.2,5.9,8.2,3.56,0.086,3.7,22000,,,,,,,42.2,1227,,
2010,5,6,안양천4,7.5,5,22.1,21,65.5,14.1,2.4,17.9,,,,,,,,,,,
2010,5,6,중랑천1A,7.4,8.7,22.8,17,47.2,6.815,0.48,9,,,,,,,,,,,
2010,5,12,가양,8.6,8.3,4.1,6.3,27.8,3.375,0.098,,12000,,,,,,,50.3,57,,
2010,5,12,탄천5,7.6,8.1,15.9,9.6,15,14.06,0.407,,87000,,,,,,,10,1600,,
2010,5,13,구의,8.7,11.4,2.1,4.5,4.8,1.915,0.025,2.1,87,,,,,,,12.3,3,,
2010,5,13,노량진,8.6,13.4,3.2,6,7.8,3.624,0.096,3.3,1500,0,0,0,0,0,0,38.4,26,0,
2010,5,13,안양천4,7.7,7.7,5.1,11.6,13.8,14.07,0.92,8,6900,,,,,,,12.9,333,,
2010,5,13,중랑천1A,7.5,11.7,4.5,9.2,12.8,7.54,0.435,5.7,,,,,,,,,,,
2010,5,14,도림천,8.5,10.6,3.4,9.1,36.4,11.28,0.946,,12000,,,,,,,9.3,2100,,
2010,5,14,도림천,7.8,8.4,0.5,4.4,6,3.024,0.211,,23000,0,0,0,0,0,0,4.8,8100,0,
2010,5,14,목감천,7.5,9.4,4.4,10.9,24.8,8.88,0.499,,12000,0,0,0,0,0,0,11.6,4100,0,
2010,5,14,목감천,7.9,8.6,2.8,9.9,94.4,12.72,1.07,,15000,,,,,,,23.1,1200,,
2010,5,14,성북천,8.3,9.5,0.4,2.2,2,3.12,0.038,,330,,,,,,,0.8,88,,
2010,5,14,성북천,7.8,8.7,1.3,2.4,9.6,2.112,0.053,,900,0,0,0,0,0,0,0,55,0,
2010,5,14,정릉천,8.1,7.6,0.8,4.2,8.8,8.64,0.187,,4500,,,,,,,0,850,,
2010,5,14,정릉천,7.9,9.4,1.6,4.2,8.8,7.44,0.197,,21000,0,0,0,0,0,0,0,6500,0,
2010,5,14,청계천1,8.6,10.5,0.4,1.9,1.6,2.88,0.024,,0,,,,,,,1.2,0,,
2010,5,14,청계천1,8,9.1,0.6,1.9,1.2,1.968,0.024,,10,0,0,0,0,0,0,1.9,0,0,
2010,5,14,청계천2,8.6,10.8,0.5,3,2.4,2.88,0.101,,810,,,,,,,3.8,35,,
2010,5,14,청계천2,8,9.9,0.6,2.2,1.2,1.872,0.014,,510,0,0,0,0,0,0,0,240,0,
2010,5,14,홍제천,8.3,11.2,1.3,4.4,6.8,13.44,0.072,,6300,,,,,,,1.7,750,,
2010,5,14,홍제천,8.1,11.9,2.8,5.1,16,5.28,0.154,,2500,0,0,0,0,0,0,4.6,2000,0,
2010,5,17,고덕천,9.2,12.1,6.3,9.9,19.6,6,0.202,,710,,,,,,,77.3,4,,
2010,5,17,고덕천,9.1,12.5,0.7,7,2.4,17.76,0.216,,1500,0,0,0,0,0,0,4,180,0,
2010,5,17,성내천,8.2,9.2,3.6,5.6,7.6,5.28,0.274,,4200,,,,,,,12.2,950,,
2010,5,17,성내천,8.1,6.7,3.8,5,5.2,4.8,0.346,,21000,0,0,0,0,0,0,6.3,7300,0,
2010,5,17,양재천,8.2,7.2,3.5,6.9,30.8,7.44,0.384,,52000,0,0,0,0,0,0,3.4,15000,0,
2010,5,17,양재천,8.1,8.4,4.9,6.1,56.8,7.68,0.341,,150000,,,,,,,7.3,26000,,
2010,5,17,우이천,8.9,10.6,0.4,3.1,38.4,5.28,0.086,,15000,,,,,,,4.3,350,,
2010,5,17,우이천,9,12.6,0.9,5.1,23.2,2.832,0.149,,11000,0,0,0,0,0,0,3.2,3000,0,
2010,5,17,중랑천2,8.3,10,4.4,7.6,9.2,7.68,0.542,,230000,,,,,,,3.3,65000,,
2010,5,17,중랑천2,7.8,7.8,3.8,7.3,18.4,6.72,0.442,,19000,0,0,0,0,0,0,4,6500,0,
2010,5,17,중랑천3,7.8,6.7,2.5,6.9,36,5.04,0.331,,4500,0,0,0,0,0,0,4.5,1500,0,
2010,5,17,중랑천3,8.5,9.9,2,6.1,24.8,6.48,0.35,,15000,,,,,,,5.2,230,,
2010,5,17,중랑천4,7.9,6.2,2,14.8,18.4,17.52,1.8,,48000,0,0,0,0,0,0,4.6,1800,0,
2010,5,17,중랑천4,8.3,9.7,6.3,14.4,7.6,17.52,0.96,,130000,,,,,,,1,21000,,
2010,5,17,청계천3,8.4,10.8,2.9,4.1,10.4,3.36,0.216,,4600,,,,,,,4.9,480,,
2010,5,17,청계천3,8.5,9.6,0.6,4.1,18.8,2.304,0.11,,490,0,0,0,0,0,0,0,310,0,
2010,5,19,가양,7.6,8,3.3,5.3,13.4,4.009,0.242,2.6,73000,0,0,0,0,0,0,14.6,810,0,
2010,5,19,구의,8.6,11.3,2.4,3.9,7,1.798,0.029,2.1,,,,,,,,,,,
2010,5,19,노량진,7.6,8.2,3.6,6.5,14.8,3.256,0.14,3.5,158182,,,,,,,16,15455,,
2010,5,19,보광,7.9,8.1,4.2,4.4,10.6,2.603,0.146,,83000,,,,,,,14.9,850,,
2010,5,19,안양천4,7.6,6.9,9.9,10,23.6,7.08,0.36,6.5,,,,,,,,,,,
2010,5,19,암사,8.5,11.3,1.4,3.7,4.9,2.389,0.078,,410,,,,,,,12.4,72,,
2010,5,19,영등포,7.7,7.9,5.1,5.5,16.4,4.018,0.257,2.6,78000,,,,,,,16.5,460,,
2010,5,19,잠실,8,10.4,1.9,3.8,10.1,2.093,0.094,,67000,,,,,,,10,88,,
2010,5,19,중랑천1A,7.3,7.3,8.8,11.1,40.3,6.49,0.32,5.7,,,,,,,,,,,
2010,5,26,가양,8,8.7,2.5,5.2,16.2,3.138,0.125,,25000,,,,,,,11.5,3000,,
2010,5,27,구의,7.7,10,1.5,3.4,6.2,2.101,0.028,2,,,,,,,,,,,
2010,5,27,노량진,7.6,8.9,2.5,4.1,7.6,2.85,0.112,2.3,9273,,,,,,,8.3,570,,
2010,5,27,안양천4,7.6,7.3,5.8,7.6,28.8,9.27,0.59,5.9,,,,,,,,,,,
2010,5,27,안양천5,7.7,8.1,7.5,6.8,7.3,7.062,0.389,,45000,,,,,,,5.1,1700,,
2010,5,27,중랑천1A,7.2,8.3,5.4,7.3,20.8,5.722,0.278,5.1,,,,,,,,,,,
2010,6,1,구의,8,9.7,1.5,4,5.2,2.131,0.021,1.9,,,,,,,,,,,
2010,6,1,노량진,7.9,9.7,2.5,5.8,8.2,2.97,0.06,4.5,11136,,,,,,,16.4,230,,
2010,6,1,안양천4,7.6,7.4,3.8,9.6,13,10.75,0.42,5.5,,,,,,,,,,,
2010,6,1,중랑천1A,7.5,8.6,4,7,13,7.325,0.3,5.1,,,,,,,,,,,
2010,6,3,가양,8.1,11.5,5.3,5.4,39.8,2.885,0.104,,20000,0,,0,0,0,0,29,640,,
2010,6,9,가양,8.2,10.6,3.6,5.2,11.2,2.835,0.14,,13000,0,,0,0,0,0,21.2,320,,
2010,6,10,구의,8.6,9.8,1.5,3.2,5.2,2.056,0.018,1.9,255,0,0,0,0,0,0,10.4,6,0,
2010,6,10,노량진,8.2,11.3,2.1,5.4,6.8,3.42,0.08,3,670,0,0,0,0,0,0,20.2,76,0,
2010,6,10,안양천4,7.8,7.5,3.3,9.4,6.4,15.78,0.6,6.1,5800,0,0,0,0,0,0,13,1030,0,
2010,6,10,중랑천1A,7.5,9,4.4,7.2,15.4,8.66,0.43,4.5,,,,,,,,,,,
2010,6,16,가양,7.4,8,3.6,5.4,9,4.787,0.346,2.7,81000,0,0,0,0,0,0,9,810,0,
2010,6,16,구의,8.4,10.5,2,3.9,6.2,1.628,0.032,2.1,,,,,,,,,,,
2010,6,16,노량진,7.6,8.6,1.5,4.3,11.8,2.698,0.163,2.8,16864,,,,,,,8.8,2340,,
2010,6,16,안양천4,7.6,6.3,4.8,8.9,18,9.84,0.655,5.4,,,,,,,,,,,
2010,6,16,중랑천1A,7.3,8.3,6.7,8.1,24.8,6.144,0.254,5,,,,,,,,,,,
2010,6,16,탄천5,7.3,6.9,10.5,8.8,24.8,4.39,0.354,,110000,0,0,0,0,0,0,3.1,69000,0,
2010,6,23,가양,7.8,10.4,1.7,4.7,6.4,2.668,0.144,,33000,0,,0,0,0,0,16.6,200,,
